date,lat,lon,region,sea_temperature,salinity,fish_stock_index,biodiversity_index,eDNA_detected_species,invasive_species_flag
2025-04-15,-16.7976,79.165,Indian Ocean,10.78,32.22,50.37,55.45,"Anchovy,Snapper,Grouper",no
2025-07-21,42.2638,-132.1839,Pacific Northwest,28.25,35.69,49.78,51.24,"Snapper,Mackerel",no
2025-05-15,-13.8239,86.818,Indian Ocean,21.23,32.84,67.64,53.54,"Tuna,Sardine",no
2024-12-16,48.3535,-130.9327,Pacific Northwest,17.74,32.56,67.97,51.04,"Salmon,Mackerel,Cod",no
2025-04-05,19.3995,65.7172,Arabian Sea,25.3,35.16,51.27,62.49,"Cod,Mackerel",no
2025-07-13,41.0251,-31.148,North Atlantic,12.02,34.22,56.01,41.22,"Sardine,Salmon,Grouper",no
2025-09-12,52.5851,-131.1736,Pacific Northwest,16.77,32.34,69.62,59.11,"Cod,Snapper,Tuna",yes
2025-06-20,12.064,66.7791,Arabian Sea,15.38,33.95,50.48,57.75,"Snapper,Grouper,Cod",no
2025-08-20,-13.5608,84.3172,Indian Ocean,24.4,35.44,71.67,64.62,"Sardine,Mackerel,Snapper",no
2025-04-07,43.219,-28.0543,North Atlantic,11.27,32.74,53.8,68.04,"Snapper,Mackerel,Sardine",no
2025-06-30,-26.0543,-6.4025,South Atlantic,27.23,32.44,56.36,49.93,"Sardine,Snapper,Mackerel",no
2025-05-07,58.9742,-146.6178,Gulf of Alaska,32.11,34.27,66.26,65.8,"Cod,Sardine,Snapper",no
2025-04-09,58.3317,-149.5064,Gulf of Alaska,16.12,35.92,77.82,68.98,"Anchovy,Sardine",no
2025-06-18,14.8204,89.3476,Bay of Bengal,29.32,34.55,67.11,73.01,"Salmon,Grouper",no
2025-02-25,17.1178,117.9949,South China Sea,27.12,34.04,49.59,71.72,"Grouper,Anchovy",no
2025-07-21,46.3636,-129.8458,Pacific Northwest,18.03,33.76,71.29,84.4,"Tuna,Sardine",no
2025-03-01,42.4039,-127.8501,Pacific Northwest,28.2,36.44,51.63,59.71,"Anchovy,Salmon,Sardine",no
2025-05-22,15.9419,87.1748,Bay of Bengal,20.83,34.68,61.41,58.7,"Anchovy,Cod,Tuna",no
2025-09-07,14.3869,60.2216,Arabian Sea,14.26,33.85,71.47,71.32,"Sardine,Cod,Mackerel",yes
2024-10-04,12.9237,86.2676,Bay of Bengal,19.88,31.62,54.63,39.66,"Grouper,Salmon",no
2024-11-26,56.8332,-153.519,Gulf of Alaska,11.1,34.99,28.41,74.72,"Cod,Tuna",no
2024-10-06,-17.6658,83.1467,Indian Ocean,35.0,30.59,42.95,26.25,"Sardine,Grouper,Mackerel",no
2024-10-02,15.3893,84.2649,Bay of Bengal,24.68,31.83,69.05,49.23,"Sardine,Cod,Tuna",no
2024-12-19,54.798,-142.2771,Gulf of Alaska,27.33,32.8,50.49,60.47,"Anchovy,Sardine,Salmon",no
2025-04-15,-14.4711,79.4004,Indian Ocean,19.7,35.96,66.64,50.48,"Tuna,Sardine",no
2024-11-11,13.7937,61.7489,Arabian Sea,28.99,33.69,55.06,33.71,"Anchovy,Sardine,Snapper",no
2025-01-23,-31.4443,-9.4571,South Atlantic,17.03,30.81,77.27,51.99,"Tuna,Anchovy,Salmon",no
2024-11-22,-19.4096,80.6717,Indian Ocean,29.68,34.3,32.81,66.18,"Grouper,Anchovy",no
2025-06-18,-13.1798,71.0425,Indian Ocean,23.27,32.49,45.24,55.21,"Snapper,Grouper",no
2024-12-09,20.1137,66.29,Arabian Sea,20.28,32.7,55.64,70.8,"Mackerel,Sardine",no
2024-12-04,39.5044,-30.2875,North Atlantic,9.75,33.78,59.64,47.86,"Grouper,Mackerel,Sardine",no
2025-04-17,43.0687,-127.436,Pacific Northwest,6.79,34.52,63.77,79.68,"Cod,Salmon",no
2024-10-02,13.0926,86.0912,Bay of Bengal,23.26,32.79,67.05,84.54,"Sardine,Salmon",no
2025-06-09,40.9658,-127.6703,Pacific Northwest,19.64,35.32,61.38,68.39,"Cod,Mackerel,Anchovy",no
2025-03-15,43.797,-133.5912,Pacific Northwest,31.94,33.86,48.57,57.83,"Mackerel,Grouper,Tuna",no
2025-02-12,15.3036,110.4378,South China Sea,14.78,34.23,68.54,83.55,"Tuna,Sardine",no
2025-05-24,42.1578,-33.459,North Atlantic,14.22,32.37,49.12,66.42,"Sardine,Cod,Salmon",no
2025-04-18,-22.7781,86.1664,Indian Ocean,14.63,37.08,48.78,39.86,"Salmon,Cod,Mackerel",no
2025-09-10,-33.3038,-13.219,South Atlantic,11.76,35.17,64.64,80.91,"Anchovy,Grouper,Tuna",no
2025-09-11,11.132,85.9949,Bay of Bengal,16.89,34.7,77.94,73.41,"Sardine,Grouper,Snapper",no
2025-01-31,44.8677,-130.9738,Pacific Northwest,15.75,33.16,82.92,64.49,"Sardine,Snapper,Tuna",no
2025-09-19,62.3379,-144.085,Gulf of Alaska,15.67,33.59,63.2,64.7,"Sardine,Grouper,Tuna",no
2025-06-13,49.3563,-133.9409,Pacific Northwest,13.23,33.28,56.09,85.36,"Salmon,Cod",no
2025-05-07,44.2069,-130.8589,Pacific Northwest,11.29,35.17,61.49,74.57,"Tuna,Mackerel,Cod",no
2025-06-05,55.5101,-145.3243,Gulf of Alaska,11.18,35.1,56.15,46.78,"Salmon,Mackerel",no
2025-02-06,22.3431,69.0241,Arabian Sea,22.13,36.94,61.31,61.72,"Sardine,Salmon,Cod",no
2025-08-31,37.9675,-36.1816,North Atlantic,27.72,33.04,42.54,46.03,"Anchovy,Mackerel,Grouper",no
2025-03-06,-23.7187,-14.9826,South Atlantic,17.87,32.45,79.63,60.68,"Anchovy,Salmon,Grouper",no
2024-09-27,16.5677,68.8427,Arabian Sea,23.28,35.0,32.77,59.17,"Salmon,Grouper,Mackerel",no
2025-01-03,49.4587,-148.9403,Gulf of Alaska,12.79,36.57,62.02,42.95,"Snapper,Cod",no
2025-03-12,-33.2549,-9.8907,South Atlantic,25.07,31.09,52.04,62.56,"Salmon,Anchovy",no
2025-09-22,12.1979,117.1431,South China Sea,18.62,33.74,77.31,47.8,"Cod,Sardine,Mackerel",no
2025-06-20,54.3374,-149.3672,Gulf of Alaska,19.17,35.27,73.21,49.65,"Snapper,Cod,Grouper",no
2025-07-25,-32.4941,-9.5645,South Atlantic,18.84,33.91,52.01,81.46,"Snapper,Grouper",no
2024-12-18,38.1359,-31.8765,North Atlantic,27.28,35.49,53.53,66.68,"Salmon,Anchovy",no
2025-05-27,16.0151,66.7122,Arabian Sea,15.84,36.23,62.52,54.11,"Grouper,Tuna,Sardine",no
2024-12-01,17.1063,63.9099,Arabian Sea,25.36,33.01,54.01,60.15,"Sardine,Tuna,Cod",no
2024-12-05,50.4249,-130.4696,Pacific Northwest,18.57,33.74,55.69,51.28,"Sardine,Cod",no
2025-01-16,14.9006,85.5461,Bay of Bengal,27.36,36.33,63.84,43.13,"Anchovy,Salmon",no
2024-11-10,45.7234,-130.8029,Pacific Northwest,24.31,35.51,51.67,60.08,"Snapper,Anchovy",no
2025-01-18,12.037,108.6568,South China Sea,14.1,33.16,66.97,56.91,"Cod,Salmon",no
2025-08-23,51.5591,-146.7136,Gulf of Alaska,26.79,33.88,50.4,68.89,"Sardine,Snapper",no
2025-04-28,64.3057,-148.368,Gulf of Alaska,19.29,35.12,83.88,71.12,"Cod,Mackerel,Anchovy",no
2025-06-06,-22.2842,-8.1327,South Atlantic,13.07,34.42,47.34,77.68,"Cod,Sardine,Grouper",no
2025-02-03,9.4267,110.3607,South China Sea,28.92,34.16,42.57,50.48,"Snapper,Sardine,Cod",no
2024-10-30,-29.6641,-7.0593,South Atlantic,16.64,36.36,60.1,50.36,"Snapper,Mackerel,Anchovy",no
2025-02-19,21.2925,81.7145,Bay of Bengal,17.92,35.9,55.38,62.31,"Snapper,Sardine,Grouper",no
2024-09-26,15.8891,88.6508,Bay of Bengal,30.57,36.92,44.25,44.0,"Sardine,Tuna",no
2025-07-10,35.8847,-30.7577,North Atlantic,20.62,33.25,67.57,92.0,"Anchovy,Tuna,Sardine",no
2025-05-20,48.046,-129.2812,Pacific Northwest,28.64,34.25,46.24,42.36,"Anchovy,Tuna,Mackerel",no
2024-12-18,46.138,-134.0867,Pacific Northwest,27.53,34.05,48.49,54.65,"Sardine,Snapper,Anchovy",no
2024-12-24,-17.9561,83.565,Indian Ocean,22.13,33.65,68.16,63.35,"Tuna,Anchovy",no
2024-09-28,-23.7888,-11.7389,South Atlantic,29.34,33.72,55.4,72.39,"Salmon,Grouper",yes
2025-08-19,48.2269,-124.4607,Pacific Northwest,18.45,34.05,63.87,60.58,"Salmon,Cod",no
2025-01-14,9.1736,116.8327,South China Sea,23.75,37.18,54.0,50.61,"Salmon,Snapper,Mackerel",no
2025-01-01,6.6777,114.0549,South China Sea,21.94,33.91,58.21,53.83,"Salmon,Cod,Grouper",no
2024-10-09,56.5357,-141.7766,Gulf of Alaska,28.91,31.74,42.81,58.77,"Anchovy,Tuna,Salmon",no
2025-03-02,41.1559,-30.0301,North Atlantic,31.49,33.62,54.71,47.9,"Mackerel,Anchovy,Cod",no
2025-04-30,21.2512,61.1278,Arabian Sea,20.14,31.93,63.9,64.68,"Cod,Snapper",no
2025-08-18,-18.3894,78.0549,Indian Ocean,30.55,34.11,34.88,60.68,"Anchovy,Tuna,Mackerel",no
2025-09-04,16.081,111.5726,South China Sea,31.34,33.86,42.95,71.98,"Salmon,Snapper,Tuna",no
2025-01-21,14.853,91.4581,Bay of Bengal,25.79,32.3,66.85,53.35,"Salmon,Snapper,Sardine",no
2024-10-23,39.3917,-25.3846,North Atlantic,22.04,34.31,70.92,76.57,"Snapper,Anchovy",no
2024-11-03,13.826,112.503,South China Sea,27.44,33.86,51.46,84.98,"Mackerel,Grouper",no
2025-06-14,38.6393,-25.6105,North Atlantic,24.8,34.47,53.18,66.61,"Snapper,Anchovy",yes
2024-09-29,-14.6129,80.7963,Indian Ocean,17.75,35.36,82.38,69.86,"Cod,Anchovy",no
2025-05-04,15.2339,83.2928,Bay of Bengal,24.04,34.22,83.86,81.39,"Mackerel,Salmon",no
2024-10-13,45.4912,-133.0111,Pacific Northwest,9.57,32.69,52.65,33.19,"Salmon,Sardine",yes
2025-01-11,-15.6463,78.0148,Indian Ocean,17.95,36.59,76.52,45.35,"Tuna,Sardine",no
2025-08-25,52.6961,-150.3074,Gulf of Alaska,26.06,33.37,42.93,61.33,"Salmon,Tuna",no
2025-07-22,-30.1222,-7.3961,South Atlantic,22.71,37.34,73.1,65.66,"Anchovy,Mackerel,Tuna",no
2024-12-22,15.4892,89.9212,Bay of Bengal,16.64,34.16,60.81,68.97,"Cod,Sardine",yes
2024-10-30,16.2404,86.5869,Bay of Bengal,8.43,31.82,39.4,43.49,"Mackerel,Sardine",no
2025-07-14,-26.8042,-7.7416,South Atlantic,26.43,34.91,55.23,73.63,"Anchovy,Snapper,Grouper",no
2024-10-03,48.8132,-137.0374,Pacific Northwest,18.26,33.54,81.01,81.56,"Cod,Mackerel",no
2024-10-15,36.4857,-33.4236,North Atlantic,18.59,33.52,53.23,70.41,"Tuna,Cod",no
2025-05-07,10.6996,111.8813,South China Sea,19.82,36.53,38.02,40.86,"Tuna,Salmon,Mackerel",no
2025-02-02,-15.775,79.6218,Indian Ocean,16.05,34.1,72.39,61.68,"Snapper,Tuna",yes
2024-12-24,-30.0223,-15.221,South Atlantic,22.77,33.32,73.08,68.71,"Tuna,Mackerel",no
2025-05-05,-31.1142,-13.7274,South Atlantic,15.77,35.88,80.41,41.83,"Tuna,Anchovy,Salmon",no
2025-06-29,56.7568,-153.2794,Gulf of Alaska,10.38,34.73,35.27,55.97,"Grouper,Anchovy",yes
2025-03-02,44.5748,-131.0973,Pacific Northwest,25.07,34.43,49.39,63.31,"Tuna,Mackerel",no
2025-08-17,-12.641,83.6437,Indian Ocean,16.34,33.21,64.32,59.35,"Cod,Mackerel",no
2025-02-02,-27.3499,-10.917,South Atlantic,23.85,34.33,65.5,47.2,"Cod,Snapper",no
2025-04-04,46.8709,-131.8853,Pacific Northwest,5.0,32.38,43.39,57.65,"Salmon,Anchovy",no
2025-01-09,12.2446,111.9028,South China Sea,26.63,33.11,51.35,47.5,"Anchovy,Salmon",no
2025-07-08,16.1775,84.8774,Bay of Bengal,19.31,34.76,64.87,54.76,"Grouper,Snapper",no
2025-09-06,53.9258,-149.3613,Gulf of Alaska,11.98,34.12,56.16,60.56,"Mackerel,Cod",no
2024-10-26,-27.8953,-8.3418,South Atlantic,18.56,33.15,58.45,53.63,"Mackerel,Snapper,Sardine",no
2025-02-16,55.2882,-150.8964,Gulf of Alaska,10.03,35.23,49.32,48.81,"Tuna,Grouper",no
2025-03-12,22.1247,62.7908,Arabian Sea,18.71,35.61,50.48,80.57,"Tuna,Snapper",no
2025-04-24,44.7075,-132.1568,Pacific Northwest,18.41,33.37,77.29,60.51,"Grouper,Tuna,Salmon",no
2025-08-15,-13.4556,76.4488,Indian Ocean,10.12,36.99,47.82,48.41,"Salmon,Cod,Snapper",no
2025-04-24,60.3184,-146.2602,Gulf of Alaska,10.89,31.92,51.79,51.4,"Anchovy,Salmon",no
2025-07-11,8.741,116.4799,South China Sea,30.92,33.63,48.54,48.35,"Salmon,Grouper",no
2025-03-12,41.7383,-130.868,Pacific Northwest,17.21,33.51,77.91,53.14,"Salmon,Mackerel,Sardine",no
2025-01-18,59.8463,-151.0495,Gulf of Alaska,19.99,33.26,62.57,70.94,"Cod,Mackerel",no
2025-09-12,13.7854,87.5528,Bay of Bengal,15.31,32.51,53.15,52.31,"Anchovy,Sardine",no
2025-07-11,39.8609,-25.4519,North Atlantic,26.73,33.12,38.57,66.13,"Salmon,Grouper,Cod",no
2025-07-24,11.3592,117.4939,South China Sea,9.64,35.38,52.27,54.14,"Cod,Mackerel,Salmon",no
2024-10-20,57.0284,-142.6446,Gulf of Alaska,26.05,33.11,43.86,44.12,"Salmon,Anchovy",no
2025-04-21,16.4407,113.5752,South China Sea,21.98,33.54,68.65,62.51,"Salmon,Grouper,Anchovy",no
2025-04-26,54.5681,-150.395,Gulf of Alaska,23.6,33.9,63.69,59.07,"Tuna,Grouper",no
2025-06-06,44.6398,-27.3486,North Atlantic,17.67,33.55,83.17,58.5,"Grouper,Sardine",no
2025-05-17,-15.143,85.3053,Indian Ocean,11.61,34.78,77.93,61.47,"Cod,Anchovy",no
2025-07-31,15.247,109.6896,South China Sea,19.43,32.15,82.71,69.6,"Cod,Salmon,Grouper",no
2025-02-27,49.6077,-131.0978,Pacific Northwest,13.37,31.36,54.28,34.33,"Mackerel,Sardine,Snapper",no
2025-07-05,13.8738,88.0671,Bay of Bengal,15.66,34.1,84.53,60.33,"Mackerel,Tuna,Sardine",no
2025-08-15,44.5603,-31.4316,North Atlantic,26.3,33.82,59.51,72.13,"Salmon,Snapper",no
2024-09-25,15.723,66.3338,Arabian Sea,17.66,34.52,64.7,62.98,"Mackerel,Snapper,Sardine",no
2025-07-13,55.1326,-149.6205,Gulf of Alaska,19.67,34.2,60.5,62.45,"Grouper,Tuna",no
2024-11-18,21.1774,64.8193,Arabian Sea,27.03,31.03,26.36,45.36,"Mackerel,Cod,Snapper",no
2024-12-02,55.617,-145.2388,Gulf of Alaska,13.17,34.6,60.48,66.17,"Cod,Sardine,Grouper",no
2025-08-25,11.6895,117.3225,South China Sea,15.26,35.11,63.92,55.5,"Salmon,Mackerel,Anchovy",yes
2024-10-06,-37.9859,-19.1886,South Atlantic,27.63,35.85,69.6,55.56,"Sardine,Grouper,Mackerel",no
2025-09-18,45.0343,-133.0211,Pacific Northwest,29.89,37.36,51.0,48.07,"Grouper,Tuna,Salmon",no
2025-07-15,-29.7711,-10.8675,South Atlantic,22.89,33.12,61.69,43.3,"Anchovy,Salmon,Cod",no
2024-11-19,-26.5236,-10.6034,South Atlantic,19.18,32.18,75.23,45.4,"Snapper,Sardine",no
2024-10-08,15.3637,81.8817,Bay of Bengal,18.62,35.19,64.99,56.34,"Tuna,Salmon",yes
2024-10-19,41.9085,-130.109,Pacific Northwest,25.96,32.42,50.33,40.54,"Mackerel,Grouper",no
2024-10-27,9.4494,112.2768,South China Sea,12.78,32.45,44.96,44.45,"Anchovy,Sardine,Salmon",no
2025-01-05,19.3987,61.4911,Arabian Sea,24.56,32.46,57.28,57.94,"Grouper,Mackerel,Salmon",no
2024-12-10,16.2213,66.0551,Arabian Sea,32.83,31.56,31.92,49.93,"Anchovy,Cod",no
2024-10-06,51.0873,-143.7881,Gulf of Alaska,11.46,33.7,67.39,63.14,"Tuna,Grouper",no
2025-07-31,39.31,-32.2711,North Atlantic,21.23,31.9,71.67,55.88,"Anchovy,Salmon",no
2025-04-17,43.6866,-132.1775,Pacific Northwest,16.71,33.71,66.52,53.59,"Tuna,Mackerel,Cod",no
2025-01-09,-13.9205,80.4088,Indian Ocean,27.2,36.93,59.2,66.92,"Grouper,Salmon,Mackerel",no
2025-07-13,60.5526,-145.1465,Gulf of Alaska,24.24,33.69,57.11,59.41,"Salmon,Mackerel",no
2025-03-11,54.4267,-155.0655,Gulf of Alaska,30.34,33.67,49.88,80.84,"Grouper,Snapper,Sardine",no
2025-02-17,41.2748,-122.8079,Pacific Northwest,26.52,34.31,67.21,49.41,"Anchovy,Sardine",no
2024-10-23,6.3988,113.6814,South China Sea,23.19,36.95,43.78,69.55,"Salmon,Cod,Grouper",no
2024-11-08,11.334,83.7364,Bay of Bengal,22.42,32.33,68.56,48.7,"Tuna,Grouper",no
2025-05-22,16.0101,86.1679,Bay of Bengal,20.21,35.04,76.41,56.06,"Snapper,Salmon",no
2024-11-13,-13.5881,75.6178,Indian Ocean,14.66,32.92,61.23,50.47,"Snapper,Mackerel",no
2025-02-07,7.2608,110.9983,South China Sea,18.95,31.82,62.04,49.28,"Salmon,Tuna",no
2025-03-16,-16.9847,84.4335,Indian Ocean,22.93,32.79,61.09,60.43,"Mackerel,Snapper",no
2025-07-06,20.302,64.1256,Arabian Sea,28.95,35.94,50.07,52.17,"Cod,Grouper,Snapper",yes
2025-08-17,23.0409,64.2354,Arabian Sea,17.57,33.31,57.0,68.23,"Grouper,Snapper",no
2025-08-22,14.1212,64.3817,Arabian Sea,26.9,30.77,72.38,43.75,"Mackerel,Snapper,Grouper",no
2025-03-29,17.1784,87.8217,Bay of Bengal,25.98,34.78,71.64,67.37,"Salmon,Anchovy,Grouper",no
2025-07-01,12.5827,71.8333,Arabian Sea,16.55,36.24,67.38,66.52,"Anchovy,Grouper",no
2025-09-06,-30.7596,-5.263,South Atlantic,22.63,35.4,39.1,56.95,"Anchovy,Salmon,Grouper",no
2025-07-30,57.8835,-149.0977,Gulf of Alaska,20.29,35.77,42.63,63.21,"Sardine,Mackerel,Grouper",yes
2025-01-17,46.0096,-126.3176,Pacific Northwest,26.23,33.8,62.29,74.4,"Tuna,Salmon",yes
2025-06-27,10.0943,114.5136,South China Sea,19.75,32.43,49.66,67.14,"Cod,Anchovy,Grouper",no
2025-01-27,18.7191,83.0732,Bay of Bengal,19.73,33.74,70.34,78.59,"Snapper,Anchovy",no
2024-11-21,-26.9054,-10.5591,South Atlantic,19.18,34.63,71.1,68.85,"Anchovy,Cod,Grouper",no
2025-01-22,-12.0292,83.5003,Indian Ocean,21.12,31.76,62.62,56.13,"Salmon,Anchovy,Tuna",no
2025-05-16,-34.2281,-8.1781,South Atlantic,21.0,31.53,67.52,51.98,"Salmon,Anchovy,Grouper",no
2025-01-26,15.5956,61.6875,Arabian Sea,16.77,34.03,69.02,62.57,"Sardine,Anchovy,Snapper",no
2024-11-08,52.5232,-132.3122,Pacific Northwest,16.65,38.0,71.51,28.44,"Salmon,Cod",no
2024-12-07,42.7272,-30.6329,North Atlantic,17.36,36.41,74.39,64.61,"Salmon,Snapper",no
2024-11-14,13.8341,115.6276,South China Sea,20.81,36.7,72.89,54.03,"Mackerel,Grouper",no
2024-12-05,-33.7537,-10.2702,South Atlantic,21.33,33.38,66.72,62.14,"Mackerel,Snapper,Sardine",no
2025-02-02,-14.4985,75.8984,Indian Ocean,30.74,33.79,43.7,59.83,"Tuna,Sardine",no
2025-04-21,44.1581,-28.6668,North Atlantic,19.35,34.93,68.03,58.07,"Salmon,Anchovy,Cod",no
2025-04-20,40.7568,-29.3873,North Atlantic,23.62,33.07,65.87,49.48,"Snapper,Mackerel",no
2025-03-03,11.7838,90.047,Bay of Bengal,14.19,32.95,74.93,52.91,"Cod,Mackerel,Salmon",no
2024-10-16,-27.5011,-7.4598,South Atlantic,24.43,34.81,57.87,54.68,"Mackerel,Anchovy",no
2025-04-04,47.2944,-132.0799,Pacific Northwest,20.24,33.55,54.24,64.88,"Tuna,Snapper",yes
2024-11-11,-34.4374,-14.6914,South Atlantic,17.77,33.87,60.79,72.17,"Sardine,Tuna",no
2024-11-24,-15.5487,77.6386,Indian Ocean,20.68,32.11,70.02,44.28,"Tuna,Grouper",no
2025-07-16,21.1876,60.6321,Arabian Sea,15.93,34.57,77.57,82.14,"Tuna,Grouper,Salmon",no
2025-06-09,-15.869,83.2963,Indian Ocean,14.35,34.63,39.28,48.39,"Snapper,Cod",no
2025-06-03,-13.7192,82.7194,Indian Ocean,16.99,32.55,63.24,46.14,"Grouper,Mackerel,Snapper",no
2025-08-11,39.082,-24.9769,North Atlantic,15.68,36.09,54.95,55.44,"Mackerel,Sardine",no
2025-08-01,38.7392,-28.3348,North Atlantic,22.53,33.19,67.11,83.3,"Mackerel,Anchovy,Tuna",no
2024-12-30,17.0165,82.6171,Bay of Bengal,22.76,32.47,54.58,83.32,"Salmon,Anchovy",no
2025-04-10,43.4577,-32.843,North Atlantic,17.32,35.87,69.06,36.89,"Tuna,Salmon",no
2025-08-30,-10.3804,78.1814,Indian Ocean,26.31,36.66,44.88,49.36,"Cod,Sardine,Snapper",no
2024-10-08,18.8109,63.3252,Arabian Sea,18.53,34.07,69.65,66.6,"Sardine,Snapper",no
2024-10-15,-30.3558,-10.1343,South Atlantic,17.37,34.49,50.59,53.8,"Grouper,Snapper,Cod",no
2025-05-27,44.8876,-29.9434,North Atlantic,21.06,33.28,63.72,46.79,"Snapper,Sardine,Salmon",no
2025-02-04,54.1678,-155.6797,Gulf of Alaska,13.23,36.2,68.77,69.85,"Anchovy,Mackerel",no
2025-06-07,10.6414,108.8882,South China Sea,26.88,34.1,77.18,60.13,"Grouper,Anchovy,Sardine",no
2025-05-09,49.0081,-124.9099,Pacific Northwest,13.86,33.27,51.39,46.6,"Tuna,Grouper",no
2025-06-02,18.1571,65.6687,Arabian Sea,8.86,35.93,48.22,61.74,"Mackerel,Tuna,Grouper",no
2025-06-17,11.6854,105.6291,South China Sea,20.34,34.3,54.97,65.26,"Salmon,Mackerel,Snapper",no
2024-12-25,17.0145,85.3088,Bay of Bengal,17.56,33.31,81.48,61.04,"Sardine,Salmon,Snapper",no
2025-04-19,41.3886,-25.952,North Atlantic,23.89,35.03,64.29,43.29,"Anchovy,Grouper,Tuna",no
2024-12-27,52.8224,-151.1936,Gulf of Alaska,8.77,31.98,48.97,54.07,"Tuna,Grouper,Cod",yes
2025-05-23,-31.3015,-6.7283,South Atlantic,19.03,35.04,69.97,42.95,"Cod,Mackerel,Salmon",yes
2025-08-27,39.6756,-32.2354,North Atlantic,22.29,31.99,61.56,61.8,"Mackerel,Grouper,Sardine",no
2025-02-20,-29.9467,-9.4476,South Atlantic,29.28,31.78,38.32,87.54,"Salmon,Anchovy,Snapper",no
2025-08-26,-16.7477,71.6934,Indian Ocean,21.45,35.21,53.99,53.28,"Mackerel,Grouper,Sardine",no
2024-10-07,36.0353,-30.6843,North Atlantic,15.49,33.56,52.33,65.37,"Snapper,Cod,Salmon",no
2025-02-15,18.6012,64.6201,Arabian Sea,11.32,34.74,53.34,59.31,"Sardine,Cod",no
2025-01-26,49.0536,-125.6666,Pacific Northwest,24.52,32.53,35.1,70.59,"Anchovy,Grouper",no
2025-09-19,15.5207,109.4153,South China Sea,17.46,34.79,57.77,59.75,"Anchovy,Snapper",no
2025-09-01,18.7423,90.4008,Bay of Bengal,20.05,30.49,54.85,56.63,"Mackerel,Grouper,Sardine",no
2024-10-26,-28.9846,-5.5913,South Atlantic,16.55,33.03,66.58,64.38,"Sardine,Mackerel",no
2025-09-16,15.6026,64.3605,Arabian Sea,22.67,33.4,69.05,63.79,"Grouper,Mackerel",no
2025-09-21,-28.8708,-11.8972,South Atlantic,16.22,35.84,72.79,43.54,"Sardine,Grouper,Snapper",no
2025-05-03,13.2782,89.8831,Bay of Bengal,19.25,34.18,37.34,59.41,"Snapper,Sardine",no
2025-05-04,14.8871,111.3692,South China Sea,19.01,32.0,65.94,39.87,"Salmon,Snapper",no
2025-05-22,44.5261,-30.8117,North Atlantic,21.32,33.23,45.46,72.38,"Sardine,Tuna,Grouper",no
2025-02-19,54.8362,-147.3085,Gulf of Alaska,15.64,31.24,57.27,42.23,"Mackerel,Grouper",no
2024-12-10,14.3592,64.9029,Arabian Sea,20.95,35.44,62.77,67.29,"Tuna,Mackerel",no
2024-12-04,35.4912,-37.9148,North Atlantic,22.27,34.65,66.22,55.47,"Mackerel,Sardine",no
2024-12-10,-13.7374,81.7839,Indian Ocean,30.31,33.52,38.84,44.64,"Grouper,Snapper",no
2024-12-26,56.3592,-138.6499,Gulf of Alaska,21.95,32.05,60.14,43.54,"Cod,Mackerel",no
2025-07-06,13.2389,82.8202,Bay of Bengal,29.56,34.45,44.64,71.85,"Cod,Snapper,Sardine",no
2024-12-25,-12.945,80.4018,Indian Ocean,24.02,35.13,59.58,56.71,"Tuna,Sardine",no
2024-09-25,56.1739,-146.7583,Gulf of Alaska,16.34,32.79,63.15,53.03,"Grouper,Cod,Snapper",no
2025-08-26,-14.2013,83.7978,Indian Ocean,23.33,30.1,65.76,38.81,"Cod,Mackerel",no
2025-06-24,39.4219,-30.3067,North Atlantic,19.87,36.02,66.07,67.94,"Grouper,Tuna",no
2025-03-03,12.6401,67.3499,Arabian Sea,17.25,35.07,58.78,45.41,"Cod,Mackerel",no
2025-05-24,15.4383,112.3553,South China Sea,17.48,33.93,55.95,64.5,"Anchovy,Tuna",no
2025-03-08,42.7759,-29.2374,North Atlantic,11.11,35.28,56.14,52.11,"Tuna,Salmon,Cod",no
2025-08-04,11.503,92.5434,Bay of Bengal,19.9,33.88,62.16,78.55,"Tuna,Anchovy,Mackerel",no
2025-08-11,15.964,67.9803,Arabian Sea,24.99,33.62,69.75,72.06,"Snapper,Tuna",yes
2025-07-09,45.988,-132.4957,Pacific Northwest,20.03,34.46,49.08,60.41,"Tuna,Sardine",no
2025-02-04,6.4665,110.8555,South China Sea,17.11,35.44,67.78,79.35,"Tuna,Grouper,Salmon",no
2025-08-26,45.719,-131.0622,Pacific Northwest,25.16,32.0,47.45,60.48,"Sardine,Tuna,Salmon",no
2025-01-23,-10.8766,79.5796,Indian Ocean,8.7,30.0,36.1,44.76,"Grouper,Mackerel,Tuna",no
2025-06-12,13.3515,83.6759,Bay of Bengal,17.52,34.05,71.35,55.28,"Mackerel,Snapper",no
2024-12-26,-17.6092,78.3728,Indian Ocean,26.45,33.8,46.16,75.12,"Salmon,Mackerel,Anchovy",no
2025-06-21,43.7015,-26.8918,North Atlantic,16.37,34.04,53.91,62.34,"Sardine,Salmon,Mackerel",no
2025-07-28,-32.2497,-10.8613,South Atlantic,23.19,33.82,40.97,55.15,"Sardine,Tuna,Grouper",no
2024-10-07,46.51,-129.2304,Pacific Northwest,15.28,34.37,59.85,49.49,"Cod,Anchovy,Grouper",no
2024-10-25,42.8467,-31.825,North Atlantic,27.08,33.26,58.38,55.17,"Grouper,Anchovy",no
2025-02-25,11.0943,112.2733,South China Sea,17.54,36.63,57.45,45.07,"Cod,Grouper",no
